reactionID	name	string	trehalose	pyruvate	glucose	gene	function	bh_t14_A	bh_t14_B	bh_t14_C	bh_t32_A	bh_t32_B	bh_t32_C	bh_t72_A	bh_t72_B	bh_t72_C	bh_t14_A	bh_t14_B	bh_t14_C	bh_t32_A	bh_t32_B	bh_t32_C	bh_t72_A	bh_t72_B	bh_t72_C	l2fc_32_12	adjP_32_12	l2fc_32_72	adjP_32_72
						fig|476272.21.peg.1347	"Oxidoreductase, short-chain dehydrogenase/reductase family"	27.5897619648485	40.9384138293105	8.17437247933071	57.7506773205192	38.3202204697745	45.1022729248902	58.7182766126748	90.2855799947341	457.585580543763	1.791814	2.003441	0.468426	5.899816	3.494299	4.566424	2.292713	5.70365	34.6944	-0.897635342	0.285749012	1.937636533	0.034515674
						fig|476272.21.peg.2238	"3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100), FadG"	456.485152509311	1088.3971400827	1128.06340214764	1263.33198098668	719.788058720919	833.047941639197	546.813950955534	446.116983503392	613.359395196959	34.106368	61.304506	74.485251	150.294745	76.395482	97.411505	24.934393	32.793528	54.286219	-0.103880933	0.881276703	-0.920413227	0.07945555

3OAR120	3-oxoacyl-[acyl-carrier-protein] reductase (n-C12:0)	3-Oxododecanoyl-[acyl-carrier protein] + proton + Nicotinamide adenine dinucleotide phosphate - reduced <=> (R)-3-Hydroxydodecanoyl-[acyl-carrier protein] + Nicotinamide adenine dinucleotide phosphate	0.0	0.0	0.0
						fig|476272.21.peg.1770	"Oxidoreductase, short-chain dehydrogenase/reductase family"	0	10.5875208179251	11.8074269145888	9.19413768286872	23.7032291565616	28.0769116221171	11.0096768648765	84.9746635244556	350.491082969691	0	0.569659	0.744458	1.040789	2.393977	3.132522	0.477181	5.92544	29.489282	-1.486942608	0.266510098	2.692327841	0.018894464
						fig|476272.21.peg.1771	"Oxidoreductase, short-chain dehydrogenase/reductase family"	0	1.41166944239002	0	0.287316802589648	5.13569965058834	4.77904878674333	33.0290305946296	79.6637470541772	522.491336649261	0	0.073049	0	0.031181	0.497295	0.512301	1.37123	5.361901	41.984974	-2.812057259	0.324633953	5.78275182	7.79E-07
						fig|476272.21.peg.1616	"Oxidoreductase, short-chain dehydrogenase/reductase family"	5283.85744296492	2986.38670537608	3910.98309955534	6248.85313952225	7353.13673818467	2711.21411482933	9255.46835107287	8662.1047630242	3491.92967847581	390.729969	166.476634	255.556012	735.081245	771.708527	313.680901	417.215153	629.634432	305.535996	-0.437798058	0.479943548	0.310405158	0.676065205
						fig|476272.21.peg.1347	"Oxidoreductase, short-chain dehydrogenase/reductase family"	27.5897619648485	40.9384138293105	8.17437247933071	57.7506773205192	38.3202204697745	45.1022729248902	58.7182766126748	90.2855799947341	457.585580543763	1.791814	2.003441	0.468426	5.899816	3.494299	4.566424	2.292713	5.70365	34.6944	-0.897635342	0.285749012	1.937636533	0.034515674
						fig|476272.21.peg.2238	"3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100), FadG"	456.485152509311	1088.3971400827	1128.06340214764	1263.33198098668	719.788058720919	833.047941639197	546.813950955534	446.116983503392	613.359395196959	34.106368	61.304506	74.485251	150.294745	76.395482	97.411505	24.934393	32.793528	54.286219	-0.103880933	0.881276703	-0.920413227	0.07945555

3OAR12M13	12-methyl-3-oxo-tridecanoyl-ACPNADP+ oxidoreductase	12-methyl-3-oxo-tridecanoyl-ACP + proton + Nicotinamide adenine dinucleotide phosphate - reduced <=> 12-methyl-3-hydroxy-tridecanoyl-ACP + Nicotinamide adenine dinucleotide phosphate	0.0	0.0	0.0
						fig|476272.21.peg.1770	"Oxidoreductase, short-chain dehydrogenase/reductase family"	0	10.5875208179251	11.8074269145888	9.19413768286872	23.7032291565616	28.0769116221171	11.0096768648765	84.9746635244556	350.491082969691	0	0.569659	0.744458	1.040789	2.393977	3.132522	0.477181	5.92544	29.489282	-1.486942608	0.266510098	2.692327841	0.018894464
						fig|476272.21.peg.1771	"Oxidoreductase, short-chain dehydrogenase/reductase family"	0	1.41166944239002	0	0.287316802589648	5.13569965058834	4.77904878674333	33.0290305946296	79.6637470541772	522.491336649261	0	0.073049	0	0.031181	0.497295	0.512301	1.37123	5.361901	41.984974	-2.812057259	0.324633953	5.78275182	7.79E-07
						fig|476272.21.peg.1616	"Oxidoreductase, short-chain dehydrogenase/reductase family"	5283.85744296492	2986.38670537608	3910.98309955534	6248.85313952225	7353.13673818467	2711.21411482933	9255.46835107287	8662.1047630242	3491.92967847581	390.729969	166.476634	255.556012	735.081245	771.708527	313.680901	417.215153	629.634432	305.535996	-0.437798058	0.479943548	0.310405158	0.676065205
						fig|476272.21.peg.1347	"Oxidoreductase, short-chain dehydrogenase/reductase family"	27.5897619648485	40.9384138293105	8.17437247933071	57.7506773205192	38.3202204697745	45.1022729248902	58.7182766126748	90.2855799947341	457.585580543763	1.791814	2.003441	0.468426	5.899816	3.494299	4.566424	2.292713	5.70365	34.6944	-0.897635342	0.285749012	1.937636533	0.034515674
						fig|476272.21.peg.2238	"3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100), FadG"	456.485152509311	1088.3971400827	1128.06340214764	1263.33198098668	719.788058720919	833.047941639197	546.813950955534	446.116983503392	613.359395196959	34.106368	61.304506	74.485251	150.294745	76.395482	97.411505	24.934393	32.793528	54.286219	-0.103880933	0.881276703	-0.920413227	0.07945555

3OAR12M14	12-methyl-3-oxo-tetra-decanoyl-ACPNADP+ oxidoreductase	12-methyl-3-oxo-tetra-decanoyl-ACP + proton + Nicotinamide adenine dinucleotide phosphate - reduced <=> 12-methyl-3-hydroxy-tetra-decanoyl-ACP + Nicotinamide adenine dinucleotide phosphate	0.0	0.0	0.0
						fig|476272.21.peg.1770	"Oxidoreductase, short-chain dehydrogenase/reductase family"	0	10.5875208179251	11.8074269145888	9.19413768286872	23.7032291565616	28.0769116221171	11.0096768648765	84.9746635244556	350.491082969691	0	0.569659	0.744458	1.040789	2.393977	3.132522	0.477181	5.92544	29.489282	-1.486942608	0.266510098	2.692327841	0.018894464
						fig|476272.21.peg.1771	"Oxidoreductase, short-chain dehydrogenase/reductase family"	0	1.41166944239002	0	0.287316802589648	5.13569965058834	4.77904878674333	33.0290305946296	79.6637470541772	522.491336649261	0	0.073049	0	0.031181	0.497295	0.512301	1.37123	5.361901	41.984974	-2.812057259	0.324633953	5.78275182	7.79E-07
						fig|476272.21.peg.1616	"Oxidoreductase, short-chain dehydrogenase/reductase family"	5283.85744296492	2986.38670537608	3910.98309955534	6248.85313952225	7353.13673818467	2711.21411482933	9255.46835107287	8662.1047630242	3491.92967847581	390.729969	166.476634	255.556012	735.081245	771.708527	313.680901	417.215153	629.634432	305.535996	-0.437798058	0.479943548	0.310405158	0.676065205
						fig|476272.21.peg.1347	"Oxidoreductase, short-chain dehydrogenase/reductase family"	27.5897619648485	40.9384138293105	8.17437247933071	57.7506773205192	38.3202204697745	45.1022729248902	58.7182766126748	90.2855799947341	457.585580543763	1.791814	2.003441	0.468426	5.899816	3.494299	4.566424	2.292713	5.70365	34.6944	-0.897635342	0.285749012	1.937636533	0.034515674
						fig|476272.21.peg.2238	"3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100), FadG"	456.485152509311	1088.3971400827	1128.06340214764	1263.33198098668	719.788058720919	833.047941639197	546.813950955534	446.116983503392	613.359395196959	34.106368	61.304506	74.485251	150.294745	76.395482	97.411505	24.934393	32.793528	54.286219	-0.103880933	0.881276703	-0.920413227	0.07945555

3OAR13M14	13-methyl-3-oxo-tetra-decanoyl-ACPNADP+ oxidoreductase	13-methyl-3-oxo-tetra-decanoyl-ACP + proton + Nicotinamide adenine dinucleotide phosphate - reduced <=> 13-methyl-3-hydroxy-tetra-decanoyl-ACP + Nicotinamide adenine dinucleotide phosphate	0.0	0.0	0.0
						fig|476272.21.peg.1770	"Oxidoreductase, short-chain dehydrogenase/reductase family"	0	10.5875208179251	11.8074269145888	9.19413768286872	23.7032291565616	28.0769116221171	11.0096768648765	84.9746635244556	350.491082969691	0	0.569659	0.744458	1.040789	2.393977	3.132522	0.477181	5.92544	29.489282	-1.486942608	0.266510098	2.692327841	0.018894464
						fig|476272.21.peg.1771	"Oxidoreductase, short-chain dehydrogenase/reductase family"	0	1.41166944239002	0	0.287316802589648	5.13569965058834	4.77904878674333	33.0290305946296	79.6637470541772	522.491336649261	0	0.073049	0	0.031181	0.497295	0.512301	1.37123	5.361901	41.984974	-2.812057259	0.324633953	5.78275182	7.79E-07
						fig|476272.21.peg.1616	"Oxidoreductase, short-chain dehydrogenase/reductase family"	5283.85744296492	2986.38670537608	3910.98309955534	6248.85313952225	7353.13673818467	2711.21411482933	9255.46835107287	8662.1047630242	3491.92967847581	390.729969	166.476634	255.556012	735.081245	771.708527	313.680901	417.215153	629.634432	305.535996	-0.437798058	0.479943548	0.310405158	0.676065205
						fig|476272.21.peg.1347	"Oxidoreductase, short-chain dehydrogenase/reductase family"	27.5897619648485	40.9384138293105	8.17437247933071	57.7506773205192	38.3202204697745	45.1022729248902	58.7182766126748	90.2855799947341	457.585580543763	1.791814	2.003441	0.468426	5.899816	3.494299	4.566424	2.292713	5.70365	34.6944	-0.897635342	0.285749012	1.937636533	0.034515674
						fig|476272.21.peg.2238	"3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100), FadG"	456.485152509311	1088.3971400827	1128.06340214764	1263.33198098668	719.788058720919	833.047941639197	546.813950955534	446.116983503392	613.359395196959	34.106368	61.304506	74.485251	150.294745	76.395482	97.411505	24.934393	32.793528	54.286219	-0.103880933	0.881276703	-0.920413227	0.07945555

3OAR140	3-oxoacyl-[acyl-carrier-protein] reductase (n-C14:0)	3-Oxotetradecanoyl-[acyl-carrier protein] + proton + Nicotinamide adenine dinucleotide phosphate - reduced <=> (R)-3-Hydroxytetradecanoyl-[acyl-carrier protein] + Nicotinamide adenine dinucleotide phosphate	0.0	0.0	0.0
						fig|476272.21.peg.1770	"Oxidoreductase, short-chain dehydrogenase/reductase family"	0	10.5875208179251	11.8074269145888	9.19413768286872	23.7032291565616	28.0769116221171	11.0096768648765	84.9746635244556	350.491082969691	0	0.569659	0.744458	1.040789	2.393977	3.132522	0.477181	5.92544	29.489282	-1.486942608	0.266510098	2.692327841	0.018894464
						fig|476272.21.peg.1771	"Oxidoreductase, short-chain dehydrogenase/reductase family"	0	1.41166944239002	0	0.287316802589648	5.13569965058834	4.77904878674333	33.0290305946296	79.6637470541772	522.491336649261	0	0.073049	0	0.031181	0.497295	0.512301	1.37123	5.361901	41.984974	-2.812057259	0.324633953	5.78275182	7.79E-07
						fig|476272.21.peg.1616	"Oxidoreductase, short-chain dehydrogenase/reductase family"	5283.85744296492	2986.38670537608	3910.98309955534	6248.85313952225	7353.13673818467	2711.21411482933	9255.46835107287	8662.1047630242	3491.92967847581	390.729969	166.476634	255.556012	735.081245	771.708527	313.680901	417.215153	629.634432	305.535996	-0.437798058	0.479943548	0.310405158	0.676065205
						fig|476272.21.peg.1347	"Oxidoreductase, short-chain dehydrogenase/reductase family"	27.5897619648485	40.9384138293105	8.17437247933071	57.7506773205192	38.3202204697745	45.1022729248902	58.7182766126748	90.2855799947341	457.585580543763	1.791814	2.003441	0.468426	5.899816	3.494299	4.566424	2.292713	5.70365	34.6944	-0.897635342	0.285749012	1.937636533	0.034515674
						fig|476272.21.peg.2238	"3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100), FadG"	456.485152509311	1088.3971400827	1128.06340214764	1263.33198098668	719.788058720919	833.047941639197	546.813950955534	446.116983503392	613.359395196959	34.106368	61.304506	74.485251	150.294745	76.395482	97.411505	24.934393	32.793528	54.286219	-0.103880933	0.881276703	-0.920413227	0.07945555

3OAR14M15	14-methyl-3-oxo-pentadecanoyl-ACPNADP+ oxidoreductase	14-methyl-3-oxo-pentadecanoyl-ACP + proton + Nicotinamide adenine dinucleotide phosphate - reduced <=> 14-methyl-3-hydroxy-pentadecanoyl-ACP + Nicotinamide adenine dinucleotide phosphate	0.0	0.0	0.0
						fig|476272.21.peg.1770	"Oxidoreductase, short-chain dehydrogenase/reductase family"	0	10.5875208179251	11.8074269145888	9.19413768286872	23.7032291565616	28.0769116221171	11.0096768648765	84.9746635244556	350.491082969691	0	0.569659	0.744458	1.040789	2.393977	3.132522	0.477181	5.92544	29.489282	-1.486942608	0.266510098	2.692327841	0.018894464
						fig|476272.21.peg.1771	"Oxidoreductase, short-chain dehydrogenase/reductase family"	0	1.41166944239002	0	0.287316802589648	5.13569965058834	4.77904878674333	33.0290305946296	79.6637470541772	522.491336649261	0	0.073049	0	0.031181	0.497295	0.512301	1.37123	5.361901	41.984974	-2.812057259	0.324633953	5.78275182	7.79E-07
						fig|476272.21.peg.1616	"Oxidoreductase, short-chain dehydrogenase/reductase family"	5283.85744296492	2986.38670537608	3910.98309955534	6248.85313952225	7353.13673818467	2711.21411482933	9255.46835107287	8662.1047630242	3491.92967847581	390.729969	166.476634	255.556012	735.081245	771.708527	313.680901	417.215153	629.634432	305.535996	-0.437798058	0.479943548	0.310405158	0.676065205
						fig|476272.21.peg.1347	"Oxidoreductase, short-chain dehydrogenase/reductase family"	27.5897619648485	40.9384138293105	8.17437247933071	57.7506773205192	38.3202204697745	45.1022729248902	58.7182766126748	90.2855799947341	457.585580543763	1.791814	2.003441	0.468426	5.899816	3.494299	4.566424	2.292713	5.70365	34.6944	-0.897635342	0.285749012	1.937636533	0.034515674
						fig|476272.21.peg.2238	"3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100), FadG"	456.485152509311	1088.3971400827	1128.06340214764	1263.33198098668	719.788058720919	833.047941639197	546.813950955534	446.116983503392	613.359395196959	34.106368	61.304506	74.485251	150.294745	76.395482	97.411505	24.934393	32.793528	54.286219	-0.103880933	0.881276703	-0.920413227	0.07945555

3OAR14M16	14-methyl-3-oxo-hexa-decanoyl-ACPNADP+ oxidoreductase	14-methyl-3-oxo-hexa-decanoyl-ACP + proton + Nicotinamide adenine dinucleotide phosphate - reduced <=> 14-methyl-3-hydroxy-hexa-decanoyl-ACP + Nicotinamide adenine dinucleotide phosphate	0.0	0.0	0.0
						fig|476272.21.peg.1770	"Oxidoreductase, short-chain dehydrogenase/reductase family"	0	10.5875208179251	11.8074269145888	9.19413768286872	23.7032291565616	28.0769116221171	11.0096768648765	84.9746635244556	350.491082969691	0	0.569659	0.744458	1.040789	2.393977	3.132522	0.477181	5.92544	29.489282	-1.486942608	0.266510098	2.692327841	0.018894464
						fig|476272.21.peg.1771	"Oxidoreductase, short-chain dehydrogenase/reductase family"	0	1.41166944239002	0	0.287316802589648	5.13569965058834	4.77904878674333	33.0290305946296	79.6637470541772	522.491336649261	0	0.073049	0	0.031181	0.497295	0.512301	1.37123	5.361901	41.984974	-2.812057259	0.324633953	5.78275182	7.79E-07
						fig|476272.21.peg.1616	"Oxidoreductase, short-chain dehydrogenase/reductase family"	5283.85744296492	2986.38670537608	3910.98309955534	6248.85313952225	7353.13673818467	2711.21411482933	9255.46835107287	8662.1047630242	3491.92967847581	390.729969	166.476634	255.556012	735.081245	771.708527	313.680901	417.215153	629.634432	305.535996	-0.437798058	0.479943548	0.310405158	0.676065205
						fig|476272.21.peg.1347	"Oxidoreductase, short-chain dehydrogenase/reductase family"	27.5897619648485	40.9384138293105	8.17437247933071	57.7506773205192	38.3202204697745	45.1022729248902	58.7182766126748	90.2855799947341	457.585580543763	1.791814	2.003441	0.468426	5.899816	3.494299	4.566424	2.292713	5.70365	34.6944	-0.897635342	0.285749012	1.937636533	0.034515674
						fig|476272.21.peg.2238	"3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100), FadG"	456.485152509311	1088.3971400827	1128.06340214764	1263.33198098668	719.788058720919	833.047941639197	546.813950955534	446.116983503392	613.359395196959	34.106368	61.304506	74.485251	150.294745	76.395482	97.411505	24.934393	32.793528	54.286219	-0.103880933	0.881276703	-0.920413227	0.07945555

3OAR15M16	15-methyl-3-oxo-hexa-decanoyl-ACPNADP+ oxidoreductase	15-methyl-3-oxo-hexa-decanoyl-ACP + proton + Nicotinamide adenine dinucleotide phosphate - reduced <=> 15-methyl-3-hydroxy-hexa-decanoyl-ACP + Nicotinamide adenine dinucleotide phosphate	0.0	0.0	0.0
						fig|476272.21.peg.1770	"Oxidoreductase, short-chain dehydrogenase/reductase family"	0	10.5875208179251	11.8074269145888	9.19413768286872	23.7032291565616	28.0769116221171	11.0096768648765	84.9746635244556	350.491082969691	0	0.569659	0.744458	1.040789	2.393977	3.132522	0.477181	5.92544	29.489282	-1.486942608	0.266510098	2.692327841	0.018894464
						fig|476272.21.peg.1771	"Oxidoreductase, short-chain dehydrogenase/reductase family"	0	1.41166944239002	0	0.287316802589648	5.13569965058834	4.77904878674333	33.0290305946296	79.6637470541772	522.491336649261	0	0.073049	0	0.031181	0.497295	0.512301	1.37123	5.361901	41.984974	-2.812057259	0.324633953	5.78275182	7.79E-07
						fig|476272.21.peg.1616	"Oxidoreductase, short-chain dehydrogenase/reductase family"	5283.85744296492	2986.38670537608	3910.98309955534	6248.85313952225	7353.13673818467	2711.21411482933	9255.46835107287	8662.1047630242	3491.92967847581	390.729969	166.476634	255.556012	735.081245	771.708527	313.680901	417.215153	629.634432	305.535996	-0.437798058	0.479943548	0.310405158	0.676065205
						fig|476272.21.peg.1347	"Oxidoreductase, short-chain dehydrogenase/reductase family"	27.5897619648485	40.9384138293105	8.17437247933071	57.7506773205192	38.3202204697745	45.1022729248902	58.7182766126748	90.2855799947341	457.585580543763	1.791814	2.003441	0.468426	5.899816	3.494299	4.566424	2.292713	5.70365	34.6944	-0.897635342	0.285749012	1.937636533	0.034515674
						fig|476272.21.peg.2238	"3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100), FadG"	456.485152509311	1088.3971400827	1128.06340214764	1263.33198098668	719.788058720919	833.047941639197	546.813950955534	446.116983503392	613.359395196959	34.106368	61.304506	74.485251	150.294745	76.395482	97.411505	24.934393	32.793528	54.286219	-0.103880933	0.881276703	-0.920413227	0.07945555

3OAR160	3-oxoacyl-[acyl-carrier-protein] reductase (n-C16:0)	3-Oxohexadecanoyl-[acyl-carrier protein] + proton + Nicotinamide adenine dinucleotide phosphate - reduced <=> R-3-hydroxypalmitoyl-[acyl-carrier protein] + Nicotinamide adenine dinucleotide phosphate	0.0	0.0	0.0
						fig|476272.21.peg.1770	"Oxidoreductase, short-chain dehydrogenase/reductase family"	0	10.5875208179251	11.8074269145888	9.19413768286872	23.7032291565616	28.0769116221171	11.0096768648765	84.9746635244556	350.491082969691	0	0.569659	0.744458	1.040789	2.393977	3.132522	0.477181	5.92544	29.489282	-1.486942608	0.266510098	2.692327841	0.018894464
						fig|476272.21.peg.1771	"Oxidoreductase, short-chain dehydrogenase/reductase family"	0	1.41166944239002	0	0.287316802589648	5.13569965058834	4.77904878674333	33.0290305946296	79.6637470541772	522.491336649261	0	0.073049	0	0.031181	0.497295	0.512301	1.37123	5.361901	41.984974	-2.812057259	0.324633953	5.78275182	7.79E-07
						fig|476272.21.peg.1616	"Oxidoreductase, short-chain dehydrogenase/reductase family"	5283.85744296492	2986.38670537608	3910.98309955534	6248.85313952225	7353.13673818467	2711.21411482933	9255.46835107287	8662.1047630242	3491.92967847581	390.729969	166.476634	255.556012	735.081245	771.708527	313.680901	417.215153	629.634432	305.535996	-0.437798058	0.479943548	0.310405158	0.676065205
						fig|476272.21.peg.1347	"Oxidoreductase, short-chain dehydrogenase/reductase family"	27.5897619648485	40.9384138293105	8.17437247933071	57.7506773205192	38.3202204697745	45.1022729248902	58.7182766126748	90.2855799947341	457.585580543763	1.791814	2.003441	0.468426	5.899816	3.494299	4.566424	2.292713	5.70365	34.6944	-0.897635342	0.285749012	1.937636533	0.034515674
						fig|476272.21.peg.2238	"3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100), FadG"	456.485152509311	1088.3971400827	1128.06340214764	1263.33198098668	719.788058720919	833.047941639197	546.813950955534	446.116983503392	613.359395196959	34.106368	61.304506	74.485251	150.294745	76.395482	97.411505	24.934393	32.793528	54.286219	-0.103880933	0.881276703	-0.920413227	0.07945555

3OAR180	3-oxoacyl-[acyl-carrier-protein] reductase (n-C18:0)	3-Oxooctadecanoyl-[acyl-carrier protein] + proton + Nicotinamide adenine dinucleotide phosphate - reduced <=> (R)-3-Hydroxyoctadecanoyl-[acyl-carrier protein] + Nicotinamide adenine dinucleotide phosphate	0.0	0.0	0.0
						fig|476272.21.peg.1770	"Oxidoreductase, short-chain dehydrogenase/reductase family"	0	10.5875208179251	11.8074269145888	9.19413768286872	23.7032291565616	28.0769116221171	11.0096768648765	84.9746635244556	350.491082969691	0	0.569659	0.744458	1.040789	2.393977	3.132522	0.477181	5.92544	29.489282	-1.486942608	0.266510098	2.692327841	0.018894464
